"user_id","game_name","month","total_rev","prev_paid_month","prev_paid_rev","next_paid_month","prev_cal_month","next_cal_month","new_mrr","expansion_mrr","contraction_mrr","back_from_churn_mrr","churn_mrr","churn_month","language","has_older_device_model","age"
LWAxWBdiFs/25YxI4ZGthA==,game 3,2022-06-01,18.54,2022-05-01,86.46,,2022-05-01,2022-07-01,,,67.92,,18.54,2022-07-01,ru,true,17
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-07-01,36.21,,,2022-08-01,2022-06-01,2022-08-01,36.21,,,,,,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-08-01,17.22,2022-07-01,36.21,2022-09-01,2022-07-01,2022-09-01,,,18.99,,,,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-09-01,23.85,2022-08-01,17.22,2022-10-01,2022-08-01,2022-10-01,,6.63,,,,,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-10-01,29.85,2022-09-01,23.85,2022-12-01,2022-09-01,2022-11-01,,6.00,,,29.85,2022-11-01,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-12-01,16.2,2022-10-01,29.85,,2022-11-01,2023-01-01,,,,16.2,16.2,2023-01-01,uk,false,16
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-07-01,22.77,,,2022-08-01,2022-06-01,2022-08-01,22.77,,,,,,uk,false,30
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-08-01,18.84,2022-07-01,22.77,2022-11-01,2022-07-01,2022-09-01,,,3.93,,18.84,2022-09-01,uk,false,30
m7Hk77dySHBbxrKgro1Hjg==,game 3,2022-11-01,13.89,2022-08-01,18.84,,2022-10-01,2022-12-01,,,,13.89,13.89,2022-12-01,uk,false,30
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-09-01,14.55,,,2022-10-01,2022-08-01,2022-10-01,14.55,,,,,,uk,false,20
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-10-01,48.27,2022-09-01,14.55,2022-11-01,2022-09-01,2022-11-01,,33.72,,,,,uk,false,20
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-11-01,45.72,2022-10-01,48.27,2022-12-01,2022-10-01,2022-12-01,,,2.55,,,,uk,false,20
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-12-01,18.0,2022-11-01,45.72,,2022-11-01,2023-01-01,,,27.72,,18.0,2023-01-01,uk,false,20
mcbWtEz8ADI9GXCi1lfaSA==,game 3,2022-08-01,16.05,,,,2022-07-01,2022-09-01,16.05,,,,16.05,2022-09-01,uk,true,17
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,2022-11-01,12.54,,,2022-12-01,2022-10-01,2022-12-01,12.54,,,,,,uk,true,25
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,2022-12-01,14.88,2022-11-01,12.54,,2022-11-01,2023-01-01,,2.34,,,14.88,2023-01-01,uk,true,25
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-08-01,26.70,,,2022-09-01,2022-07-01,2022-09-01,26.70,,,,,,uk,false,32
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-09-01,27.12,2022-08-01,26.70,2022-10-01,2022-08-01,2022-10-01,,0.42,,,,,uk,false,32
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-10-01,31.17,2022-09-01,27.12,2022-11-01,2022-09-01,2022-11-01,,4.05,,,,,uk,false,32
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-11-01,22.14,2022-10-01,31.17,,2022-10-01,2022-12-01,,,9.03,,22.14,2022-12-01,uk,false,32
MJrNeNCAIVBe/OSRGhrelw==,game 3,2022-10-01,69.78,,,,2022-09-01,2022-11-01,69.78,,,,69.78,2022-11-01,uk,true,21
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-09-01,15.33,,,2022-11-01,2022-08-01,2022-10-01,15.33,,,,15.33,2022-10-01,ru,false,27
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-11-01,21.45,2022-09-01,15.33,2022-12-01,2022-10-01,2022-12-01,,,,21.45,,,ru,false,27
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-12-01,12.72,2022-11-01,21.45,,2022-11-01,2023-01-01,,,8.73,,12.72,2023-01-01,ru,false,27
mq7MyR1XHK5rM4mgtKjsgg==,game 3,2022-10-01,12.51,,,,2022-09-01,2022-11-01,12.51,,,,12.51,2022-11-01,uk,false,40
MRcEXu/KG95hsIyJM/816A==,game 3,2022-05-01,37.98,,,2022-06-01,2022-04-01,2022-06-01,37.98,,,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,2022-06-01,23.4,2022-05-01,37.98,2022-07-01,2022-05-01,2022-07-01,,,14.58,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,2022-07-01,14.73,2022-06-01,23.4,2022-08-01,2022-06-01,2022-08-01,,,8.67,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,2022-08-01,26.13,2022-07-01,14.73,2022-09-01,2022-07-01,2022-09-01,,11.40,,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,2022-09-01,14.67,2022-08-01,26.13,2022-10-01,2022-08-01,2022-10-01,,,11.46,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,2022-10-01,32.10,2022-09-01,14.67,2022-11-01,2022-09-01,2022-11-01,,17.43,,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,2022-11-01,37.92,2022-10-01,32.10,,2022-10-01,2022-12-01,,5.82,,,37.92,2022-12-01,uk,false,32
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-10-01,43.68,,,2022-11-01,2022-09-01,2022-11-01,43.68,,,,,,ru,false,29
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-11-01,17.28,2022-10-01,43.68,2022-12-01,2022-10-01,2022-12-01,,,26.40,,,,ru,false,29
mRT725ZK68AhE3Sk9xH5cw==,game 3,2022-12-01,50.28,2022-11-01,17.28,,2022-11-01,2023-01-01,,33.00,,,50.28,2023-01-01,ru,false,29
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-08-01,68.43,,,2022-09-01,2022-07-01,2022-09-01,68.43,,,,,,uk,false,14
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-09-01,27.54,2022-08-01,68.43,2022-10-01,2022-08-01,2022-10-01,,,40.89,,,,uk,false,14
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-10-01,68.58,2022-09-01,27.54,2022-11-01,2022-09-01,2022-11-01,,41.04,,,,,uk,false,14
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-11-01,28.08,2022-10-01,68.58,2022-12-01,2022-10-01,2022-12-01,,,40.50,,,,uk,false,14
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-12-01,32.22,2022-11-01,28.08,,2022-11-01,2023-01-01,,4.14,,,32.22,2023-01-01,uk,false,14
mTha7D/MRe45dQaUAEKV3g==,game 3,2022-08-01,14.73,,,,2022-07-01,2022-09-01,14.73,,,,14.73,2022-09-01,uk,false,42
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-08-01,12.75,,,2022-09-01,2022-07-01,2022-09-01,12.75,,,,,,uk,false,32
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-09-01,26.31,2022-08-01,12.75,,2022-08-01,2022-10-01,,13.56,,,26.31,2022-10-01,uk,false,32
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-11-01,15.3,,,2022-12-01,2022-10-01,2022-12-01,15.3,,,,,,uk,false,22
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-12-01,36.36,2022-11-01,15.3,,2022-11-01,2023-01-01,,21.06,,,36.36,2023-01-01,uk,false,22
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-01,77.70,,,2022-11-01,2022-09-01,2022-11-01,77.70,,,,,,ru,false,16
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-11-01,42.57,2022-10-01,77.70,2022-12-01,2022-10-01,2022-12-01,,,35.13,,,,ru,false,16
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-12-01,25.74,2022-11-01,42.57,,2022-11-01,2023-01-01,,,16.83,,25.74,2023-01-01,ru,false,16
n8oSWohH4Vi8muIgqbRC+Q==,game 3,2022-12-01,26.7,,,,2022-11-01,2023-01-01,26.7,,,,26.7,2023-01-01,uk,false,14
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-11-01,12.6,,,2022-12-01,2022-10-01,2022-12-01,12.6,,,,,,uk,false,26
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-12-01,13.38,2022-11-01,12.6,,2022-11-01,2023-01-01,,0.78,,,13.38,2023-01-01,uk,false,26
nfIwLLLuemHymdg1HYidrA==,game 3,2022-10-01,72.78,,,2022-11-01,2022-09-01,2022-11-01,72.78,,,,,,uk,false,19
nfIwLLLuemHymdg1HYidrA==,game 3,2022-11-01,64.50,2022-10-01,72.78,2022-12-01,2022-10-01,2022-12-01,,,8.28,,,,uk,false,19
nfIwLLLuemHymdg1HYidrA==,game 3,2022-12-01,13.92,2022-11-01,64.50,,2022-11-01,2023-01-01,,,50.58,,13.92,2023-01-01,uk,false,19
ngOdQ8biXsraLxTHS862fw==,game 3,2022-07-01,13.92,,,,2022-06-01,2022-08-01,13.92,,,,13.92,2022-08-01,ru,false,25
ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,2022-07-01,17.76,,,,2022-06-01,2022-08-01,17.76,,,,17.76,2022-08-01,uk,false,18
njexPkl3G77JLZwwcq2UVA==,game 3,2022-11-01,28.08,,,2022-12-01,2022-10-01,2022-12-01,28.08,,,,,,uk,false,28
njexPkl3G77JLZwwcq2UVA==,game 3,2022-12-01,18.03,2022-11-01,28.08,,2022-11-01,2023-01-01,,,10.05,,18.03,2023-01-01,uk,false,28
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-04-01,19.11,,,2022-05-01,2022-03-01,2022-05-01,19.11,,,,,,ru,true,20
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-05-01,40.62,2022-04-01,19.11,2022-08-01,2022-04-01,2022-06-01,,21.51,,,40.62,2022-06-01,ru,true,20
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-08-01,42.84,2022-05-01,40.62,2022-10-01,2022-07-01,2022-09-01,,,,42.84,42.84,2022-09-01,ru,true,20
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-10-01,30.57,2022-08-01,42.84,2022-11-01,2022-09-01,2022-11-01,,,,30.57,,,ru,true,20
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-11-01,31.08,2022-10-01,30.57,,2022-10-01,2022-12-01,,0.51,,,31.08,2022-12-01,ru,true,20
NMmQVq8bB84KydONJjvTfQ==,game 3,2022-03-01,15.33,,,,2022-02-01,2022-04-01,15.33,,,,15.33,2022-04-01,uk,true,18
NntDesROB4ANrudTCXEScA==,game 3,2022-07-01,39.12,,,2022-10-01,2022-06-01,2022-08-01,39.12,,,,39.12,2022-08-01,ru,false,37
NntDesROB4ANrudTCXEScA==,game 3,2022-10-01,47.79,2022-07-01,39.12,2022-11-01,2022-09-01,2022-11-01,,,,47.79,,,ru,false,37
NntDesROB4ANrudTCXEScA==,game 3,2022-11-01,27.63,2022-10-01,47.79,,2022-10-01,2022-12-01,,,20.16,,27.63,2022-12-01,ru,false,37
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-09-01,40.38,,,2022-11-01,2022-08-01,2022-10-01,40.38,,,,40.38,2022-10-01,uk,false,25
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-11-01,18.39,2022-09-01,40.38,2022-12-01,2022-10-01,2022-12-01,,,,18.39,,,uk,false,25
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-12-01,65.64,2022-11-01,18.39,,2022-11-01,2023-01-01,,47.25,,,65.64,2023-01-01,uk,false,25
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-01,121.02,,,2022-10-01,2022-08-01,2022-10-01,121.02,,,,,,uk,false,22
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-01,53.82,2022-09-01,121.02,2022-11-01,2022-09-01,2022-11-01,,,67.20,,,,uk,false,22
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-11-01,71.10,2022-10-01,53.82,2022-12-01,2022-10-01,2022-12-01,,17.28,,,,,uk,false,22
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-12-01,108.69,2022-11-01,71.10,,2022-11-01,2023-01-01,,37.59,,,108.69,2023-01-01,uk,false,22
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-04-01,31.68,,,2022-05-01,2022-03-01,2022-05-01,31.68,,,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-05-01,70.08,2022-04-01,31.68,2022-06-01,2022-04-01,2022-06-01,,38.40,,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-06-01,65.25,2022-05-01,70.08,2022-07-01,2022-05-01,2022-07-01,,,4.83,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-07-01,83.70,2022-06-01,65.25,2022-08-01,2022-06-01,2022-08-01,,18.45,,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-08-01,15.33,2022-07-01,83.70,2022-09-01,2022-07-01,2022-09-01,,,68.37,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-09-01,17.16,2022-08-01,15.33,2022-10-01,2022-08-01,2022-10-01,,1.83,,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-10-01,60.03,2022-09-01,17.16,2022-11-01,2022-09-01,2022-11-01,,42.87,,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-11-01,15.21,2022-10-01,60.03,2022-12-01,2022-10-01,2022-12-01,,,44.82,,,,uk,false,24
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-12-01,125.28,2022-11-01,15.21,,2022-11-01,2023-01-01,,110.07,,,125.28,2023-01-01,uk,false,24
nS8ODZHVyaod50PqOekmOw==,game 3,2022-10-01,12.6,,,,2022-09-01,2022-11-01,12.6,,,,12.6,2022-11-01,ru,false,44
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-03-01,23.16,,,2022-04-01,2022-02-01,2022-04-01,23.16,,,,,,uk,false,22
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-04-01,86.88,2022-03-01,23.16,2022-05-01,2022-03-01,2022-05-01,,63.72,,,,,uk,false,22
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-05-01,16.44,2022-04-01,86.88,2022-06-01,2022-04-01,2022-06-01,,,70.44,,,,uk,false,22
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-06-01,13.26,2022-05-01,16.44,2022-07-01,2022-05-01,2022-07-01,,,3.18,,,,uk,false,22
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-07-01,15.03,2022-06-01,13.26,2022-08-01,2022-06-01,2022-08-01,,1.77,,,,,uk,false,22
o55dseByUOl9s5IQCz1kuQ==,game 3,2022-08-01,15.42,2022-07-01,15.03,,2022-07-01,2022-09-01,,0.39,,,15.42,2022-09-01,uk,false,22
O6owe/pXDy1Bk5nfxuCZyw==,game 3,2022-08-01,39.30,,,,2022-07-01,2022-09-01,39.30,,,,39.30,2022-09-01,ru,false,20
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-09-01,22.14,,,2022-10-01,2022-08-01,2022-10-01,22.14,,,,,,uk,false,22
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-10-01,17.64,2022-09-01,22.14,2022-11-01,2022-09-01,2022-11-01,,,4.50,,,,uk,false,22
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-11-01,42.15,2022-10-01,17.64,2022-12-01,2022-10-01,2022-12-01,,24.51,,,,,uk,false,22
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-12-01,118.80,2022-11-01,42.15,,2022-11-01,2023-01-01,,76.65,,,118.80,2023-01-01,uk,false,22
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-04-01,21.33,,,2022-05-01,2022-03-01,2022-05-01,21.33,,,,,,en,false,20
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-05-01,75.90,2022-04-01,21.33,2022-06-01,2022-04-01,2022-06-01,,54.57,,,,,en,false,20
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-06-01,98.37,2022-05-01,75.90,2022-07-01,2022-05-01,2022-07-01,,22.47,,,,,en,false,20
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-07-01,56.04,2022-06-01,98.37,2022-08-01,2022-06-01,2022-08-01,,,42.33,,,,en,false,20
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-08-01,58.02,2022-07-01,56.04,2022-09-01,2022-07-01,2022-09-01,,1.98,,,,,en,false,20
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-09-01,35.67,2022-08-01,58.02,,2022-08-01,2022-10-01,,,22.35,,35.67,2022-10-01,en,false,20
oKLGTNuEKW70rLmudZaTGQ==,game 3,2022-12-01,32.25,,,,2022-11-01,2023-01-01,32.25,,,,32.25,2023-01-01,uk,false,18
omF221BxDxXFh233yUEVeQ==,game 3,2022-12-01,22.8,,,,2022-11-01,2023-01-01,22.8,,,,22.8,2023-01-01,uk,false,27
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-07-01,12.42,,,2022-08-01,2022-06-01,2022-08-01,12.42,,,,,,uk,false,30
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-08-01,13.2,2022-07-01,12.42,2022-11-01,2022-07-01,2022-09-01,,0.78,,,13.2,2022-09-01,uk,false,30
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-11-01,13.53,2022-08-01,13.2,2022-12-01,2022-10-01,2022-12-01,,,,13.53,,,uk,false,30
oQQmPjqm7DR+exPmp6xDhg==,game 3,2022-12-01,13.53,2022-11-01,13.53,,2022-11-01,2023-01-01,,,,,13.53,2023-01-01,uk,false,30
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-04-01,62.13,,,2022-05-01,2022-03-01,2022-05-01,62.13,,,,,,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-01,155.97,2022-04-01,62.13,2022-06-01,2022-04-01,2022-06-01,,93.84,,,,,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-06-01,117.48,2022-05-01,155.97,2022-07-01,2022-05-01,2022-07-01,,,38.49,,,,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-07-01,69.15,2022-06-01,117.48,2022-08-01,2022-06-01,2022-08-01,,,48.33,,,,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-01,141.48,2022-07-01,69.15,2022-09-01,2022-07-01,2022-09-01,,72.33,,,,,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-09-01,54.45,2022-08-01,141.48,2022-10-01,2022-08-01,2022-10-01,,,87.03,,,,uk,false,25
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-10-01,35.76,2022-09-01,54.45,,2022-09-01,2022-11-01,,,18.69,,35.76,2022-11-01,uk,false,25
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-09-01,146.25,,,2022-10-01,2022-08-01,2022-10-01,146.25,,,,,,uk,false,21
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-10-01,47.61,2022-09-01,146.25,2022-11-01,2022-09-01,2022-11-01,,,98.64,,,,uk,false,21
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-11-01,35.31,2022-10-01,47.61,2022-12-01,2022-10-01,2022-12-01,,,12.30,,,,uk,false,21
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-12-01,56.22,2022-11-01,35.31,,2022-11-01,2023-01-01,,20.91,,,56.22,2023-01-01,uk,false,21
+osJakLn8jv4bzFmPieelw==,game 3,2022-08-01,13.29,,,2022-09-01,2022-07-01,2022-09-01,13.29,,,,,,uk,false,30
+osJakLn8jv4bzFmPieelw==,game 3,2022-09-01,43.92,2022-08-01,13.29,2022-10-01,2022-08-01,2022-10-01,,30.63,,,,,uk,false,30
+osJakLn8jv4bzFmPieelw==,game 3,2022-10-01,21.06,2022-09-01,43.92,2022-11-01,2022-09-01,2022-11-01,,,22.86,,,,uk,false,30
+osJakLn8jv4bzFmPieelw==,game 3,2022-11-01,12.45,2022-10-01,21.06,2022-12-01,2022-10-01,2022-12-01,,,8.61,,,,uk,false,30
+osJakLn8jv4bzFmPieelw==,game 3,2022-12-01,31.32,2022-11-01,12.45,,2022-11-01,2023-01-01,,18.87,,,31.32,2023-01-01,uk,false,30
OtAfKAtIU2D/ISKleQ64ug==,game 3,2022-07-01,14.55,,,,2022-06-01,2022-08-01,14.55,,,,14.55,2022-08-01,uk,false,38
OU1FxSli7e6szUGr2+7M9A==,game 3,2022-12-01,75.39,,,,2022-11-01,2023-01-01,75.39,,,,75.39,2023-01-01,uk,false,25
OwODWxXcsV4bBnhONiLkwg==,game 3,2022-04-01,14.37,,,,2022-03-01,2022-05-01,14.37,,,,14.37,2022-05-01,uk,false,25
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-06-01,17.76,,,2022-07-01,2022-05-01,2022-07-01,17.76,,,,,,ru,false,18
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-07-01,28.35,2022-06-01,17.76,2022-08-01,2022-06-01,2022-08-01,,10.59,,,,,ru,false,18
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-08-01,36.54,2022-07-01,28.35,2022-10-01,2022-07-01,2022-09-01,,8.19,,,36.54,2022-09-01,ru,false,18
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,2022-10-01,42.90,2022-08-01,36.54,,2022-09-01,2022-11-01,,,,42.90,42.90,2022-11-01,ru,false,18
OYDRFRAiT1uYAqbWXOwRfw==,game 3,2022-12-01,82.14,,,,2022-11-01,2023-01-01,82.14,,,,82.14,2023-01-01,en,false,24
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-07-01,22.02,,,2022-08-01,2022-06-01,2022-08-01,22.02,,,,,,uk,false,25
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-08-01,14.85,2022-07-01,22.02,2022-10-01,2022-07-01,2022-09-01,,,7.17,,14.85,2022-09-01,uk,false,25
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-10-01,39.69,2022-08-01,14.85,2022-12-01,2022-09-01,2022-11-01,,,,39.69,39.69,2022-11-01,uk,false,25
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-01,58.35,2022-10-01,39.69,,2022-11-01,2023-01-01,,,,58.35,58.35,2023-01-01,uk,false,25
pA81NE5UM892xwiOsE375g==,game 3,2022-12-01,27.84,,,,2022-11-01,2023-01-01,27.84,,,,27.84,2023-01-01,uk,false,19
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-05-01,68.16,,,2022-06-01,2022-04-01,2022-06-01,68.16,,,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-06-01,55.53,2022-05-01,68.16,2022-07-01,2022-05-01,2022-07-01,,,12.63,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-07-01,151.44,2022-06-01,55.53,2022-08-01,2022-06-01,2022-08-01,,95.91,,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-01,129.75,2022-07-01,151.44,2022-09-01,2022-07-01,2022-09-01,,,21.69,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-09-01,109.89,2022-08-01,129.75,2022-10-01,2022-08-01,2022-10-01,,,19.86,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-10-01,46.80,2022-09-01,109.89,2022-11-01,2022-09-01,2022-11-01,,,63.09,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-11-01,61.92,2022-10-01,46.80,2022-12-01,2022-10-01,2022-12-01,,15.12,,,,,uk,false,22
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-12-01,41.85,2022-11-01,61.92,,2022-11-01,2023-01-01,,,20.07,,41.85,2023-01-01,uk,false,22
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-03-01,15.66,,,2022-05-01,2022-02-01,2022-04-01,15.66,,,,15.66,2022-04-01,uk,false,14
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-05-01,95.52,2022-03-01,15.66,2022-07-01,2022-04-01,2022-06-01,,,,95.52,95.52,2022-06-01,uk,false,14
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-07-01,54.30,2022-05-01,95.52,2022-10-01,2022-06-01,2022-08-01,,,,54.30,54.30,2022-08-01,uk,false,14
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-10-01,47.46,2022-07-01,54.30,,2022-09-01,2022-11-01,,,,47.46,47.46,2022-11-01,uk,false,14
psERjQAamFwr88Zadc4wcQ==,game 3,2022-07-01,13.08,,,,2022-06-01,2022-08-01,13.08,,,,13.08,2022-08-01,ru,false,22
PWvj9YoQTtX9FGLgG1CWJQ==,game 3,2022-08-01,18.69,,,,2022-07-01,2022-09-01,18.69,,,,18.69,2022-09-01,uk,false,16
PydH3c1l9bUvwz7hsiaBOg==,game 3,2022-08-01,32.55,,,2022-09-01,2022-07-01,2022-09-01,32.55,,,,,,uk,false,17
PydH3c1l9bUvwz7hsiaBOg==,game 3,2022-09-01,55.17,2022-08-01,32.55,,2022-08-01,2022-10-01,,22.62,,,55.17,2022-10-01,uk,false,17
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-03-01,36.51,,,2022-04-01,2022-02-01,2022-04-01,36.51,,,,,,ru,false,24
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-04-01,19.5,2022-03-01,36.51,2022-05-01,2022-03-01,2022-05-01,,,17.01,,,,ru,false,24
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-05-01,39.6,2022-04-01,19.5,2022-06-01,2022-04-01,2022-06-01,,20.1,,,,,ru,false,24
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-06-01,89.61,2022-05-01,39.6,2022-07-01,2022-05-01,2022-07-01,,50.01,,,,,ru,false,24
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-07-01,52.77,2022-06-01,89.61,2022-08-01,2022-06-01,2022-08-01,,,36.84,,,,ru,false,24
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-08-01,36.57,2022-07-01,52.77,,2022-07-01,2022-09-01,,,16.20,,36.57,2022-09-01,ru,false,24
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-09-01,36.45,,,2022-10-01,2022-08-01,2022-10-01,36.45,,,,,,uk,false,34
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-10-01,19.23,2022-09-01,36.45,2022-11-01,2022-09-01,2022-11-01,,,17.22,,,,uk,false,34
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-11-01,13.74,2022-10-01,19.23,2022-12-01,2022-10-01,2022-12-01,,,5.49,,,,uk,false,34
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-12-01,15.9,2022-11-01,13.74,,2022-11-01,2023-01-01,,2.16,,,15.9,2023-01-01,uk,false,34
Q0GNgLhqfwwVwtvQhJt58A==,game 3,2022-11-01,21.24,,,2022-12-01,2022-10-01,2022-12-01,21.24,,,,,,ru,false,24
